Date,Open,High,Low,Close,Volume
2020-07-02,216.41080516751492,223.76228244740105,216.41080516751492,221.0065460205078,3338000
2020-07-06,222.53852126617986,226.7662674628598,217.29234879231308,219.30352783203125,3460400
2020-07-07,217.03558043857436,221.57997465986782,215.7432861244466,216.65045166015625,2365900
2020-07-08,216.6504433942435,217.36077430102426,213.31275653949413,215.31536865234375,1993700
2020-07-09,214.16859785397133,217.23242991180004,212.96189053216142,215.37530517578125,1739600
2020-07-10,214.51090974017865,215.29827428102115,211.44709088849547,213.13304138183594,1326100
2020-07-13,213.80911601230414,218.6016912971479,213.33841327268712,213.98883056640625,2528100
2020-07-14,207.75849896683013,217.19817618649725,205.80723378825235,216.59910583496094,2368300
2020-07-15,217.8657083755059,217.8657083755059,214.61359566434152,216.78736877441406,1650100
2020-07-16,215.71759209341332,218.4818819750506,213.88614116947596,218.4048614501953,1530900
2020-07-17,219.68863185084783,222.47004213352213,218.02832871857294,221.19485473632812,2044800
2020-07-20,222.58129781115613,224.92625861739552,221.07507478217988,223.3258819580078,1497400
2020-07-21,221.33183663424236,222.53854418233533,220.18504266568593,220.72421264648438,1821600
2020-07-22,222.33310113111582,222.5128157078236,218.91838052737114,219.92825317382812,1598100
2020-07-23,222.11916724834725,222.51283649231516,215.32396545991182,215.87168884277344,2532000
2020-07-24,215.03294413341703,215.5207669296602,210.10343444593852,212.22586059570312,2187900
2020-07-27,211.64392920449123,218.31931648030758,211.41285454043765,217.078369140625,2155700
2020-07-28,217.77158705955907,221.1435010700687,217.1810701894209,218.4647979736328,2266600
2020-07-29,214.29695198333732,216.39371780237252,210.30884760853422,212.97044372558594,3286700
2020-07-30,210.87369221096446,212.08896608236438,209.84671253001517,210.65118408203125,1967400
2020-07-31,210.21471901244388,210.61695478405798,204.8744064475868,209.39312744140625,2830100
2020-08-03,209.54712165720272,213.1158824978656,209.2732535255805,211.69522094726562,1853900
2020-08-04,210.5056939205202,210.67685502212922,206.54324977743414,208.46884155273438,1912100
2020-08-05,208.74274071768627,210.02646875825607,206.081144057888,206.654541015625,1736400
2020-08-06,206.12389108712915,207.2792382276538,204.63476219497622,206.72296142578125,1747000
2020-08-07,208.4602995245576,208.49452652325843,204.172652970405,205.9869842529297,1352300
2020-08-10,205.61893389652536,205.969822591373,202.15287965810126,203.8302764892578,1533200
2020-08-11,203.83886387127316,204.45505429585612,200.56964367411575,200.8178253173828,2296200
2020-08-12,200.8520211904095,207.96386996269638,200.8520211904095,206.86842346191406,2325500
2020-08-13,206.5175685345312,207.76706934113878,205.06267963718307,205.79013061523438,1362800
2020-08-14,206.0916396211537,206.8239501513825,205.58331449284643,206.5224151611328,1225000
2020-08-17,206.95322193855156,210.8560478681554,206.95322193855156,209.3655548095703,1697500
2020-08-18,209.8049427418262,210.48556237576017,206.78951367352343,208.06460571289062,1123800
2020-08-19,207.6510791035459,209.98587555211049,205.47996634424766,207.1944580078125,1900500
2020-08-20,206.88428007327852,207.36674660972406,204.44608876224459,205.6781005859375,1172800
2020-08-21,205.80737250165703,205.80737250165703,202.90393576938092,204.73904418945312,1959900
2020-08-24,204.81655268893505,205.42825979419635,201.22388594501513,202.9556121826172,1565300
2020-08-25,209.27078917841305,215.3533519245161,207.46153947735849,213.854248046875,6392100
2020-08-26,213.94898504135702,216.5767185108738,211.73479241657893,215.5428466796875,3125000
2020-08-27,217.31769946221897,221.34114235972348,215.7410590432699,217.80877685546875,3928300
2020-08-28,218.3170389153189,218.95459144862576,213.48373681956033,218.0758056640625,12838400
2020-08-31,217.91213610215934,220.60017160724925,215.47395780397176,218.24815368652344,4053900
2020-09-01,215.43086881278,217.14534719665596,214.250534791676,216.12872314453125,2869000
2020-09-02,216.43886299736988,222.96940860386874,216.43886299736988,222.38356018066406,2871600
2020-09-03,223.39161493077864,224.05499988035072,212.2431404530467,213.587158203125,3137700
2020-09-04,216.53367509363324,217.343535364002,210.71820421377973,214.0093231201172,2910200
2020-09-08,212.1397304771329,212.79451774772232,206.3673405512099,207.7888946533203,3358600
2020-09-09,209.04675444548255,213.22528246036507,208.34028939281063,211.57110595703125,2244300
2020-09-10,210.70093287662323,212.06218517901678,205.82455054264884,207.3236541748047,2126400
2020-09-11,208.23692159397,211.50220799105,207.694153279534,209.53787231445312,1899400
2020-09-14,210.94217224918464,213.5268255991799,210.43386024544665,212.58773803710938,2086500
2020-09-15,214.26778259336558,217.04197853214387,213.75085975680182,213.96624755859375,2243900
2020-09-16,216.55087951642153,216.55087951642153,212.8031268816746,213.45790100097656,2325300
2020-09-17,209.81355167695747,215.14655542857122,209.37416532065086,213.73361206054688,2801100
2020-09-18,214.2591982574329,215.24997700946471,208.79696608494515,213.42349243164062,6042400
2020-09-21,212.83762498044948,212.83762498044948,205.22151472896766,209.52066040039062,2745300
2020-09-22,208.10769034009425,213.91453688478265,207.54767418486827,213.23391723632812,2172600
2020-09-23,213.06155770737928,214.72434477083002,208.04732474715212,209.00364685058594,2104300
2020-09-24,208.62464675515767,209.0812679027871,204.85967169579533,207.0480194091797,1827200
2020-09-25,206.35010390064602,210.37354605119972,204.8854696267283,210.0634002685547,2635700
2020-09-28,213.38899778002826,214.56070795365957,210.8818937453924,212.82899475097656,2213900
2020-09-29,213.27700857771524,214.56933541642542,211.49359123010555,213.9231719970703,2008000
2020-09-30,215.2241097007319,220.66049583433167,213.75086446590606,218.97186279296875,3526600
2020-10-01,219.75588087408886,222.71961924007928,218.8770949292362,220.0315704345703,2428300
2020-10-02,217.45549181640564,219.4026057109306,210.22707863203925,211.43325805664062,2514100
2020-10-05,212.3895944109242,221.11709867161414,212.14836113922308,220.5657196044922,2852300
2020-10-06,221.76326670555403,221.76326670555403,217.23151226752432,217.7053680419922,2431400
2020-10-07,218.79954988843863,222.62482619724585,218.05861532601082,221.99591064453125,1842800
2020-10-08,214.7588856366774,215.4395053457576,205.91075054126154,206.84983825683594,5592300
2020-10-09,205.47994813300946,206.41042494738542,201.6202026834043,203.9291534423828,4183000
2020-10-12,204.81655290702003,208.42645435885188,203.11929607574714,206.35011291503906,2881600
2020-10-13,206.08304241663342,208.3833825208273,205.79872894583718,206.2036590576172,2065600
2020-10-14,207.11690065837496,208.72801032187203,204.35993948173876,204.7476348876953,2693600
2020-10-15,203.32606963620375,204.17900999994654,200.62941035330377,202.47312927246094,2531000
2020-10-16,202.76606914732264,206.0485769373465,201.43066223072773,203.0848388671875,2059300
2020-10-19,203.50700988048928,204.56671415026,198.16538205096268,198.7684783935547,2749800
2020-10-20,199.06999226451953,200.65524311114322,197.6053580443514,199.10446166992188,1950100
2020-10-21,197.69151289846573,199.11306689535016,196.0373232871689,197.26934814453125,1978700
