Date,Open,High,Low,Close,Volume,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MFI_14,ADX_14,DMP_14,DMN_14,ATRr_14,SMA_20,CMF_20,pctile_20,close_sma20_ratio,vol_zscore_20,vol_ma_ratio_20,bb_percent,bb_width,gap_over_atr,ret_z_5,vol_pctile_20,atr_rank,five_day_long_profit,five_day_class
2020-12-10,146.0,165.0,141.25,144.7100067138672,70447500,,,,,,,,,,,,,,,,,,,,,0.003411804773715443,Flat
2020-12-11,146.5500030517578,151.5,135.10000610351562,139.25,26980800,,,,,,,,,,,,,,,,,,,,,0.16518520779079862,Must Buy
2020-12-14,135.0,135.3000030517578,125.16000366210938,130.0,16966100,,,,,,,,,,,,,,,,,,,,,0.28676297364393233,Must Buy
2020-12-15,126.69000244140624,127.5999984741211,121.5,124.8000030517578,10914400,,,,,,,,,,,,,,,,,,,,,0.29690852790825584,Must Buy
2020-12-16,125.83000183105467,142.0,124.91000366210938,137.99000549316406,20409600,,,,,,,,,,,,,,,,,,0.33412781142745096,,,0.10496499655130026,Must Buy
2020-12-17,143.0,152.4499969482422,142.6699981689453,147.0500030517578,15054700,,,,,,,,,,,,,,,,,,1.3015241408017388,,,0.02917912581386549,Buy
2020-12-18,150.4499969482422,159.0,150.3000030517578,157.3000030517578,15954200,,,,,,,,,,,,,,,,,,1.3682704808851687,,,-0.040628405497290535,Sell
2020-12-21,155.30999755859375,172.0,145.11000061035156,163.02000427246094,17788100,,,,,,,,,,,,,,,,,,1.112880387810742,,,-0.11764705882352941,Must Sell
2020-12-22,170.0,174.97000122070312,161.0500030517578,163.19000244140625,9872600,,,,,,,,,,,,,,,,,,0.8645836828905298,,,-0.08834623002540351,Strong Sell
2020-12-23,162.81399536132812,168.25,155.5,158.00999450683594,5852500,,,,,,,,,,,,,,,,,,0.045122762084482404,,,-0.07765770498844278,Strong Sell
2020-12-24,159.16000366210938,162.7899932861328,154.11199951171875,154.83999633789062,3621400,,,,,,,,,,,,,,,,,,-1.2004463998639059,,,-0.12263563340808793,Must Sell
2020-12-28,158.60000610351562,163.63999938964844,147.52000427246094,149.0,6229200,,,,,,,,,,,,,,,,,,-1.4435286454860636,,,-0.01133331298828125,Flat
2020-12-29,150.0,151.6510009765625,143.1199951171875,150.0,5402300,,,,,,,,,,,,,,,,,,-0.8552205051040268,,,-0.05662741028680757,Strong Sell
2020-12-30,151.33999633789062,152.81300354003906,145.60000610351562,148.42999267578125,3462400,,,-49.635324366975716,53.883859643521966,,,,,,,,,,,,,,-0.8673081888985729,,,0.029748199847142037,Buy
2020-12-31,146.89999389648438,147.88999938964844,144.50999450683594,146.8000030517578,2795800,,,-52.68374326881094,52.94669833999331,,24.352621683092938,21.152055699080595,12.069356937600984,,,,,,,,,-0.12676721611656896,-0.9915654142784085,,,-0.008080013089067405,Flat
2021-01-04,150.99000549316406,151.0050048828125,137.0,139.14999389648438,6409900,43.56336140432984,,-66.99084815122382,60.43869064647248,,21.39488982547206,25.095871850468388,12.275416329479198,,,,,,,,,0.34133281747389965,-1.7245134429891746,,,0.07123232709335514,Strong Buy
2021-01-05,138.27999877929688,149.0,137.25,148.3000030517578,5974200,43.48232554555806,,-49.87843194329107,69.13942660160522,,19.279246647360278,22.61425542185752,12.22137597713265,,,,,,,,,-0.07118634749600561,0.4120173590954088,,,0.10325902608410163,Must Buy
2021-01-06,145.75,148.35000610351562,141.11000061035156,142.77000427246094,4213900,39.60263674661244,42.21610789883345,-64.32280966564778,71.95111815453289,,18.0920931016435,21.221742840901516,11.724639250716118,,,,,,,,,-0.21749096046618777,-0.5752994659910362,,,0.16137194209144973,Must Buy
2021-01-07,146.3699951171875,154.4199981689453,145.26100158691406,151.27000427246094,4482800,41.12702341741585,41.40399523652878,-62.41768813881359,68.40097670323425,,21.371338002224856,19.175594323790502,11.717400485931057,,,,,,,,,0.3072345994360292,1.1800133119464868,,,0.17627894160781005,Must Buy
2021-01-08,153.4499969482422,155.5399932861328,147.25,149.77000427246094,4615600,35.630442318990625,38.786700827672966,-66.36817523856675,65.17557012560599,,20.830464476741923,17.856246110805245,11.393305821902315,147.28250122070312,-0.21375671075805364,0.5287077543868661,0.01688933193788089,-0.5446540061640918,0.35856561325005437,0.5645469429683213,26.165967218881274,0.1913397840678046,0.6888984178133715,0.3,,0.14379348597483388,Must Buy
2021-01-11,147.99000549316406,150.5,144.02000427246094,148.1300048828125,2801900,33.508921254148916,36.75546233018513,-70.68737286017291,56.353283525158524,,19.690050195524826,19.607583362940712,10.939208391675017,147.4535011291504,-0.022958558134868464,0.49803636197602313,0.0045879124502412605,-0.9589430293372609,0.2952438957568503,0.5175849869605902,26.089939449618697,-0.162717329770543,0.025527543742254424,0.1,,0.17294705762882254,Must Buy
