Date,Open,High,Low,Close,Volume,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MFI_14,ADX_14,DMP_14,DMN_14,ATRr_14,SMA_20,CMF_20,pctile_20,close_sma20_ratio,vol_zscore_20,vol_ma_ratio_20,bb_percent,bb_width,gap_over_atr,ret_z_5,vol_pctile_20,atr_rank,five_day_long_profit,five_day_class
2020-07-02,218.86174463258803,222.38622686755264,217.36156829445125,221.4373321533203,1931613,,,,,,,,,,,,,,,,,,,,,0.03602772437437234,Buy
2020-07-06,224.50092999444036,229.29061948955223,223.75084886537095,226.35354614257807,3277438,,,,,,,,,,,,,,,,,,,,,0.036355464681191836,Buy
2020-07-07,224.4647836612146,227.98023432666653,223.72374847870472,227.17593383789065,1872060,,,,,,,,,,,,,,,,,,,,,0.04548710139610426,Buy
2020-07-08,227.6819954638094,232.1915421719789,227.0403530127625,228.39593505859372,2405470,,,,,,,,,,,,,,,,,,,,,0.04583555623134773,Buy
2020-07-09,230.68234475523596,235.273220663854,229.5075125811229,233.7097930908203,1813635,,,,,,,,,,,,,,,,,,1.430164953018824,,,0.027245991027776285,Buy
2020-07-10,233.17659666059183,234.77617992509497,230.239523199304,232.5891876220703,909278,,,,,,,,,,,,,,,,,,0.8909790663920888,,,0.03754119823438149,Buy
2020-07-13,232.5439620620588,236.9812112476944,231.22453576790176,232.62530517578125,1375755,,,,,,,,,,,,,,,,,,0.5932264151088547,,,0.04205570648003462,Buy
2020-07-14,232.2909592295813,238.40006107784023,232.0559899684799,238.03858947753903,1295088,,,,,,,,,,,,,,,,,,1.4432717788116576,,,0.023811371273404647,Buy
2020-07-15,239.48451132890048,242.33119533740685,238.6802109405228,241.25579833984372,1390925,,,,,,,,,,,,,,,,,,1.4561827645654462,,,0.024503648720109517,Buy
2020-07-16,241.20161874023012,242.5390948593854,239.36706612879524,239.52972412109372,1319073,,,,,,,,,,,,,,,,,,0.6805095326970966,,,0.022419248778961533,Buy
2020-07-17,241.04801770217043,243.18077698005268,238.7073987767222,241.27394104003903,1311180,,,,,,,,,,,,,,,,,,0.7638656914710379,,,0.014590914180383462,Flat
