Date,Open,High,Low,Close,Volume,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MFI_14,ADX_14,DMP_14,DMN_14,ATRr_14,SMA_20,CMF_20,pctile_20,close_sma20_ratio,vol_zscore_20,vol_ma_ratio_20,bb_percent,bb_width,gap_over_atr,ret_z_5,vol_pctile_20,atr_rank,five_day_long_profit,five_day_class
2020-07-02,100.2300033569336,101.83999633789062,99.4000015258789,100.33999633789062,685500,,,,,,,,,,,,,,,,,,,,,-0.05970584644990809,Strong Sell
2020-07-06,102.0,102.4000015258789,98.8499984741211,99.63999938964844,667900,,,,,,,,,,,,,,,,,,,,,-0.08350165787573594,Strong Sell
2020-07-07,99.04000091552734,101.0500030517578,95.61000061035156,96.05999755859376,1091700,,,,,,,,,,,,,,,,,,,,,-0.041309510733863755,Sell
2020-07-08,96.83000183105467,99.0,96.05999755859376,96.93000030517578,662000,,,,,,,,,,,,,,,,,,,,,-0.046619315268698204,Sell
2020-07-09,97.16999816894533,98.04000091552734,95.18000030517578,96.43000030517578,481500,,,,,,,,,,,,,,,,,,-0.7373951772188596,,,-0.05263155388722192,Strong Sell
2020-07-10,96.13999938964844,97.8499984741211,95.33999633789062,95.91000366210938,467600,,,,,,,,,,,,,,,,,,-0.7082179915413599,,,-0.06637848173083082,Strong Sell
2020-07-13,97.16999816894533,97.16999816894533,90.27999877929688,90.7699966430664,656000,,,,,,,,,,,,,,,,,,-1.7668889334234286,,,0.016418709242639305,Flat
2020-07-14,90.75,92.86000061035156,87.75,92.83000183105467,686600,,,,,,,,,,,,,,,,,,-0.6557550359383345,,,-0.020106376485621677,Sell
2020-07-15,94.0,94.6999969482422,91.55999755859376,92.63999938964844,438800,,,,,,,,,,,,,,,,,,-0.45067579368953975,,,-0.034975590480861705,Sell
2020-07-16,92.3499984741211,92.3499984741211,90.27999877929688,91.08000183105467,447000,,,,,,,,,,,,,,,,,,-0.7673480373685787,,,-0.04391047666255362,Sell
2020-07-17,91.5500030517578,91.62000274658205,90.26000213623048,90.72000122070312,468900,,,,,,,,,,,,,,,,,,-0.8536986819673086,,,-0.059120848938658994,Strong Sell
2020-07-20,91.0,93.4000015258789,90.76000213623048,92.23999786376952,674300,,,,,,,,,,,,,,,,,,0.3566336666226803,,,-0.08179304225796366,Strong Sell
2020-07-21,94.13999938964844,95.0,91.76000213623048,92.11000061035156,565300,,,,,,,,,,,,,,,,,,0.4307389130721089,,,-0.06307976593419855,Strong Sell
2020-07-22,91.62999725341795,93.05999755859376,88.2300033569336,89.12000274658203,836900,,,-90.64844638983858,20.264210451927305,,,,,,,,,,,,,,-1.532038307786097,,,-0.04532162463206532,Sell
2020-07-23,88.91999816894531,89.88999938964844,86.55999755859375,87.52999877929688,660400,,,-93.87625645355583,18.837396749366306,,13.20097326279197,37.42119349974032,3.5180286153248983,,,,,,,,,-0.05685132200615937,-1.3952037946100035,,,-0.019521802557050147,Flat
2020-07-24,86.56999969482422,87.47000122070312,83.66000366210938,85.62000274658203,664800,8.915379200303086,,-88.72915955569633,19.07060134080339,,11.671358489069856,41.768008504531686,3.5554972074388345,,,,,,,,,-0.27000417338653504,-1.2848157548249473,,,-0.0349431409050159,Sell
2020-07-27,86.13999938964844,87.4000015258789,84.97000122070312,86.44000244140625,519200,11.839045256725905,,-81.87744822057013,26.577454123072563,,10.823317016015457,38.733142983786756,3.4397371030211965,,,,,,,,,0.15117336804887843,-0.6719455516769122,,,0.028591341914185272,Buy
2020-07-28,86.04000091552734,86.80999755859375,84.95999908447266,85.8499984741211,374500,14.874281483713494,11.876235313580828,-84.77054777259306,27.766733610836482,,10.214796628857941,36.58584316317243,3.2812101344049984,,,,,,,,,-0.12190670804186118,-0.7382727986816496,,,0.039967496846791704,Buy
2020-07-29,86.06999969482422,86.79000091552734,84.7300033569336,84.88999938964844,413200,14.006684392310502,13.573337044249968,-91.33195082990531,28.20364452219621,,9.56960491560873,34.98019090157015,3.162782528563486,,,,,,,,,0.0695593891506186,-1.1891973001150349,,,0.10206997478288082,Must Buy
2020-07-30,84.05999755859375,85.70999908447266,83.4800033569336,84.87999725341797,493400,11.374634449347168,13.418533441790387,-89.77359804946012,28.334333298215615,,8.91328038972468,36.42551751218432,3.0745784701410575,91.60149993896485,-0.29893140261188456,0.07399545623541766,-0.07337764872873798,-0.6188049962511126,0.8253941700472586,0.1435923575841039,20.588124382336566,-0.2699563010394099,-0.9860166673294093,0.4,,0.07016103490425599,Strong Buy
2020-07-31,85.66000366210938,86.05000305175781,82.44999694824219,83.12999725341797,680300,8.104259642659171,11.16185949477228,-94.58167219265707,28.486531245517853,,7.963716274890253,35.59303422952604,3.1231394877653122,90.74099998474121,-0.3213176925427303,0.03408522050857265,-0.08387611699896502,0.49120801870820313,1.1385488230420993,0.08732020119036739,20.32474505437489,0.24975074336161693,-1.5188506823214443,0.85,,0.0010740701385282781,Flat
