Date,Open,High,Low,Close,Volume
2020-07-07,48.969329380755056,49.41458924087249,48.26963729564428,48.71489715576172,3926100
2020-07-08,48.63311758944787,48.86029022198469,46.92477842218479,47.47908020019531,4927800
2020-07-09,47.60629415520871,47.66990221211651,46.116042308147364,46.26143264770508,5594300
2020-07-10,46.34322328618487,47.606302738775824,46.17057331007423,47.470001220703125,3777800
2020-07-13,47.91524661582311,48.63311289731053,47.533598293844854,47.724422454833984,5037000
2020-07-14,47.624465918219315,48.896633923347956,47.233728750917464,48.751243591308594,2989700
2020-07-15,49.73262687226182,50.15971248406961,48.90571871871367,49.85075759887695,3390100
2020-07-16,49.52362870056283,50.31418840831599,49.24193341785588,49.77806091308594,2227100
2020-07-17,49.96889474873873,50.41415117598838,49.52363485510973,49.54180908203125,2659400
2020-07-20,49.132906945379055,49.44186192878577,48.269650068238526,48.296913146972656,2858100
2020-07-21,48.56040886353423,49.41457997244952,48.33323628629138,49.00566864013672,4549200
2020-07-22,48.65128801857107,49.5145446481059,48.50589768375103,49.46002197265625,1781200
2020-07-23,49.34189238216973,50.40506204653347,49.10563438252173,50.296016693115234,4279100
2020-07-24,50.11428146295747,50.350539463042885,49.22376174028861,49.56906509399414,4979400
2020-07-27,49.62358767893154,50.66857965134649,49.096545536547325,50.296016693115234,2696300
2020-07-28,49.6417690206115,50.19607084761948,49.04203335635589,49.087467193603516,4178000
2020-07-29,48.742157573236966,50.559538562344265,48.742157573236966,50.450496673583984,4231600
2020-07-30,48.92473914818857,49.728732114034756,47.6547978125475,49.116600036621094,6584500
2020-07-31,49.125735349832205,50.21295047173441,48.34001539399901,48.860782623291016,4830800
2020-08-03,48.44964982974623,48.72374078090793,47.855794234388725,47.92888259887695,4768500
2020-08-04,47.84666162256241,48.89733443135366,47.61825479327836,48.56842803955078,4692800
2020-08-05,49.17142215301113,50.5875438039683,49.12574148398895,50.00282287597656,4917100
2020-08-06,50.395671934120465,50.45962555387406,49.683043893888446,49.98453903198242,5691200
2020-08-07,49.75613920192839,51.05349170932641,49.16228358051488,51.04435348510742,3194500
2020-08-10,51.172252441346515,52.807645790115664,51.117437045770195,52.688873291015625,4120700
2020-08-11,53.88573167777907,54.662316886599974,52.241203419704185,52.35083770751953,9855500
2020-08-12,53.90400541262081,54.36081901781251,53.2827386307432,53.31014633178711,5353700
2020-08-13,52.76196816877767,53.419780835240346,52.51528841885417,53.00864791870117,4071700
