Date,Open,High,Low,Close,Volume,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MFI_14,ADX_14,DMP_14,DMN_14,ATRr_14,SMA_20,CMF_20,pctile_20,close_sma20_ratio,vol_zscore_20,vol_ma_ratio_20,bb_percent,bb_width,gap_over_atr,ret_z_5,vol_pctile_20,atr_rank,five_day_long_profit,five_day_class
2020-07-07,60.60702098823764,61.037333472058585,59.31608353677483,59.45952224731445,5078200,,,,,,,,,,,,,,,,,,,,,-0.005723438059946506,Flat
2020-07-08,60.14802547086684,60.41577385402119,59.30652586235558,60.023712158203125,4045700,,,,,,,,,,,,,,,,,,,,,-0.01553596116467626,Flat
2020-07-09,60.320146126625936,60.91301906708343,59.51689738725217,60.71220779418945,6155900,,,,,,,,,,,,,,,,,,,,,-0.014854674892275065,Flat
2020-07-10,60.51140316117606,60.712218116008906,59.33521795851966,59.851593017578125,5899000,,,,,,,,,,,,,,,,,,,,,-0.011268183382060754,Flat
2020-07-13,60.25320487354187,60.98951651566582,58.72320902484135,58.81883239746094,6178600,,,,,,,,,,,,,,,,,,-1.363397091053032,,,0.0481908852832503,Buy
2020-07-14,58.13989825842943,59.88983446904381,57.44183740897386,59.80377197265625,6297500,,,,,,,,,,,,,,,,,,-0.056418590988495575,,,0.016892609003903023,Flat
2020-07-15,60.00457749861755,60.09063998675855,58.618016810922654,59.38301467895508,5226400,,,,,,,,,,,,,,,,,,-0.47580185030468664,,,0.042363206555010885,Buy
2020-07-16,58.91446503937688,59.880274327062544,58.809277130779805,59.612525939941406,3934300,,,,,,,,,,,,,,,,,,0.2822396202708218,,,0.012410743372440138,Flat
2020-07-17,60.1001964795852,60.1001964795852,59.23957530875947,59.57426071166992,4585200,,,,,,,,,,,,,,,,,,0.3599396004880916,,,-0.03178423070257429,Sell
2020-07-20,59.87071421576449,61.10427555418816,59.17265330624832,60.94171142578125,5017000,,,,,,,,,,,,,,,,,,1.7363695999999198,,,-0.01731119856811261,Flat
2020-07-21,61.314649680241104,62.00314239596324,60.492271829545565,61.018211364746094,5833900,,,,,,,,,,,,,,,,,,1.1360116294201745,,,-0.02013234204236498,Sell
2020-07-22,60.79827232571609,61.78320696672549,60.74089611105417,61.41027069091797,5027800,,,,,,,,,,,,,,,,,,1.049147149752479,,,-0.016788482398307908,Flat
2020-07-23,61.51545918097861,62.4717075476821,60.43489750522021,60.84608459472656,5351800,,,,,,,,,,,,,,,,,,0.1264606067036657,,,0.06708636542562899,Strong Buy
2020-07-24,57.72870755317148,58.665830428390265,57.011521344277725,57.967769622802734,11041000,,,-82.48689251789989,48.37311762831802,,,,,,,,,,,,,,-1.767635297433759,,,0.0438097381824588,Buy
2020-07-27,58.93359923028606,60.31059583077022,58.43634954593932,60.25321960449219,7194700,,,-40.63026168973334,52.906037815605146,,24.005043906605632,24.928677333484757,1.8693080362829184,,,,,,,,,0.5166776094344845,-0.03354081607869281,,,0.039661066714599534,Buy
2020-07-28,59.79419735469641,60.19582348598626,59.19176362945759,59.57426071166992,4565700,41.27262120301834,,-53.06498218331176,52.5837914236109,,22.483991633490557,23.349100079997,1.783308149330232,,,,,,,,,-0.2573992890506206,-0.3277740277260622,,,0.034785310431714435,Buy
