Date,Open,High,Low,Close,Volume,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MFI_14,ADX_14,DMP_14,DMN_14,ATRr_14,SMA_20,CMF_20,pctile_20,close_sma20_ratio,vol_zscore_20,vol_ma_ratio_20,bb_percent,bb_width,gap_over_atr,ret_z_5,vol_pctile_20,atr_rank,five_day_long_profit,five_day_class
2020-07-07,72.19400024414062,73.77200317382812,72.13800048828125,72.33399963378906,1961000,,,,,,,,,,,,,,,,,,,,,-0.06908067281976037,Strong Sell
2020-07-08,73.04499816894531,73.26599884033203,71.50499725341797,73.0,2391000,,,,,,,,,,,,,,,,,,,,,-0.052423882938681304,Strong Sell
2020-07-09,73.0009994506836,73.08499908447266,71.66300201416016,72.625,1965000,,,,,,,,,,,,,,,,,,,,,-0.039932059127809214,Sell
2020-07-10,72.447998046875,72.70999908447266,71.4990005493164,72.2030029296875,1665000,,,,,,,,,,,,,,,,,,,,,-0.020377047070666534,Sell
2020-07-13,72.09100341796875,72.19100189208984,68.25800323486328,68.41000366210938,4059000,,,,,,,,,,,,,,,,,,-1.7647859896166949,,,0.044332792687686834,Buy
2020-07-14,67.66999816894531,68.38700103759766,66.2040023803711,67.9990005493164,4561000,,,,,,,,,,,,,,,,,,-1.170549912268834,,,0.037953226606175894,Buy
2020-07-15,68.24199676513672,69.24099731445312,67.79299926757812,69.17400360107422,2725000,,,,,,,,,,,,,,,,,,-0.4175413882328749,,,0.029841797684691952,Buy
2020-07-16,68.46099853515625,69.65499877929688,67.1709976196289,69.55500030517578,3940000,,,,,,,,,,,,,,,,,,0.052697998030483785,,,-0.0033666680597857035,Flat
2020-07-17,70.0989990234375,71.45099639892578,68.90499877929688,70.62200164794922,15359000,,,,,,,,,,,,,,,,,,1.4339303224354356,,,0.002135952432607664,Flat
2020-07-20,70.22699737548828,70.95899963378906,69.74500274658203,70.66999816894531,1936000,,,,,,,,,,,,,,,,,,0.9596182660480159,,,0.0034183887235858072,Flat
2020-07-21,71.6719970703125,71.6719970703125,70.0469970703125,70.83200073242188,2370000,,,,,,,,,,,,,,,,,,0.8793725199521616,,,0.009336609811772244,Flat
2020-07-22,71.01100158691406,71.11699676513672,70.06300354003906,70.50399780273438,1592000,,,,,,,,,,,,,,,,,,0.1330156271407219,,,0.16979647053707478,Must Buy
2020-07-23,70.87899780273438,71.86900329589844,69.5780029296875,69.86299896240234,1702000,,,,,,,,,,,,,,,,,,-1.6979807969555691,,,0.1967575129433685,Must Buy
2020-07-24,69.5780029296875,70.55999755859375,68.30799865722656,70.37699890136719,3805000,,,-44.859988326059806,54.730537450472916,,,,,,,,,,,,,,-0.19521794895260572,,,0.20039549125314016,Must Buy
2020-07-27,70.79000091552734,72.15699768066406,69.71900177001953,71.91699981689453,2634000,,,-19.102233073690357,57.12099722405598,,24.289065889207638,24.64078441196945,2.0035260150201277,,,,,,,,,0.20613758496967016,1.5923675267730053,,,0.16340629085922634,Must Buy
2020-07-28,71.77200317382812,72.83599853515625,71.25199890136719,71.67400360107422,3318000,71.84403132412059,,-20.505684627888055,62.68655838030147,,25.888240368808585,22.519635943936837,1.9588653363015633,,,,,,,,,-0.07402073046030169,0.9117604002182971,,,-0.11675191573768566,Must Sell
2020-07-29,93.9000015258789,93.9000015258789,78.54299926757812,82.91400146484375,7861000,73.57523434598207,,-39.6663792604754,70.86014411545779,,64.8327812498106,9.787781303436004,4.04338940737972,,,,,,,,,5.496872966091098,1.7660767779169555,,,0.022931900318893854,Buy
2020-07-30,82.19999694824219,83.87899780273438,81.80000305175781,83.26799774169922,2584000,67.14656878643697,70.85527815217988,-38.38822975232566,69.284213812988,,61.33939504058311,9.260386063478473,3.847502156240263,,,,,,,,,-0.1855761186367417,1.118092541572616,,,0.0006017214521776964,Flat
2020-07-31,83.0999984741211,85.40799713134766,82.59700012207031,84.97599792480469,2805000,63.241372534435946,67.987725222285,-32.221273383891116,75.6835314793455,,60.834072267028176,8.586682236636424,3.7469866314016165,,,,,,,,,-0.044835833191986155,0.9161300210052179,,,-0.03032497021124957,Sell
2020-08-03,85.63899993896484,85.97899627685547,83.49800109863281,83.5,2618000,63.49381558198521,64.62725230095272,-38.90905011782759,77.29094010239918,,58.388033242800276,8.031319131017666,3.6272748344766854,73.32085037231445,0.16625369285605743,0.6244944451637251,0.13883021781658345,-0.31264670097771147,0.7287302890704375,0.9763462543622992,29.144811478037187,0.1827824039850592,0.412139178896966,0.5,,0.016020097187495717,Flat
2020-08-04,81.83499908447266,83.96299743652344,81.83499908447266,82.93699645996094,2648000,62.61809566073216,63.1177612590511,-41.01538951608483,72.1644909200122,,55.09644672225803,11.984137079636966,3.488708860663861,73.85100021362305,0.18653141732526857,0.604166471542655,0.12303145820714034,-0.31557880758664925,0.730100085472442,0.8964155761038441,31.03597982106319,-0.4772541883046421,-0.6845951480219851,0.55,,-0.030468367529356853,Sell
2020-08-05,83.56199645996094,84.8010025024414,83.21700286865234,84.08499908447266,1634000,60.574575476273395,62.22882890633025,-38.35183393726738,71.2352680895878,,54.58447589374531,11.3790099584878,3.3416382481758036,74.40525016784667,0.16743604040387317,0.645616596467934,0.1300949717229627,-0.6261479968382503,0.4552736796645352,0.8939817317992858,33.020559387063074,0.18703400954342883,0.4138592185941969,0.1,,-0.018925871311045138,Flat
2020-08-06,84.06500244140625,84.38600158691406,82.24700164794922,83.1500015258789,1582000,59.542489031473885,60.911720056159815,-42.005309452226115,58.00544485990305,,51.378436365486124,13.37421191685014,3.2348131764491264,74.93150024414062,0.15516888798870185,0.6118572959393086,0.10968019130753937,-0.6343047341827545,0.44314966805792877,0.8204277174673129,34.22930830530539,-0.006181699521935509,-0.7058967634893497,0.05,,0.00827765301470677,Flat
2020-08-07,83.47799682617188,83.99700164794922,82.65699768066406,83.04199981689453,1536000,59.071844550209505,59.72963635265226,-42.42732295987801,53.69472132031694,,49.420117113114586,12.864445981278413,3.0693835914290877,75.47345008850098,0.14248149773067395,0.6079577540445764,0.10028095601192977,-0.6460469853758732,0.4310429499501887,0.786101822022269,35.050792512647604,0.10686031593081398,-0.6457618582923301,0.05,,0.0018943691513228042,Flat
2020-08-10,82.87999725341797,83.62300109863281,82.01799774169922,83.14600372314453,1469000,57.84881227961127,58.821048620431554,-42.020930749062046,48.92736659236171,,47.104231638280595,14.127287140042705,2.9435316465901376,76.21025009155274,0.211063320025362,0.6117129500822276,0.09100814684717284,-0.619859649663096,0.4277872420972932,0.7624636789004774,34.67456801201122,-0.055036800322575234,-0.2722292591142872,0.05,,-0.0019452757667046915,Flat
