Date,Open,High,Low,Close,Volume,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MFI_14,ADX_14,DMP_14,DMN_14,ATRr_14,SMA_20,CMF_20,pctile_20,close_sma20_ratio,vol_zscore_20,vol_ma_ratio_20,bb_percent,bb_width,gap_over_atr,ret_z_5,vol_pctile_20,atr_rank,five_day_long_profit,five_day_class
2020-07-07,64.83125253164405,66.45203665529438,64.79032745616989,66.1573486328125,4129600,,,,,,,,,,,,,,,,,,,,,0.010264548370766511,Flat
2020-07-08,66.19011050379399,67.08235608268501,65.75626586486574,66.66488647460938,3434200,,,,,,,,,,,,,,,,,,,,,-0.01106639786226124,Flat
2020-07-09,66.57484028890588,66.57484028890588,64.75759913088277,65.27330017089844,3457400,,,,,,,,,,,,,,,,,,,,,0.01604234181915386,Flat
2020-07-10,65.31421419140533,66.77946675260455,65.28965789770943,66.56663513183594,2545700,,,,,,,,,,,,,,,,,,,,,0.015403809001302183,Flat
2020-07-13,66.42747041521793,67.09870275587355,66.27193891407177,66.64848327636719,2205100,,,,,,,,,,,,,,,,,,0.6547011551548423,,,-0.003930351146289619,Flat
2020-07-14,66.64850292318293,67.50801082097509,66.62394662528777,66.86952209472656,4218200,,,,,,,,,,,,,,,,,,0.7240516709171394,,,-0.0018182795352726792,Flat
2020-07-15,67.51618064797042,67.64714961751551,65.74805271979672,65.83809661865234,4501700,,,,,,,,,,,,,,,,,,-0.6036899339466092,,,0.04275086959735963,Buy
2020-07-16,66.05913153973991,66.58302008329531,65.83811859755788,66.36200714111328,2874300,,,,,,,,,,,,,,,,,,-0.24293664405255228,,,0.02815532141034243,Buy
2020-07-17,66.86951790229301,67.63897558415519,66.68124255482819,67.4507064819336,4603000,,,,,,,,,,,,,,,,,,1.3662616918093806,,,0.009019033551585655,Flat
2020-07-20,67.16420230206593,67.31154631744194,66.26376318296649,66.38655090332031,3271400,,,,,,,,,,,,,,,,,,-0.3205833051409227,,,-0.002576758624240473,Flat
2020-07-21,66.71399723736785,67.76996186944997,66.3865653270313,67.39341735839844,3892800,,,,,,,,,,,,,,,,,,1.0005201104108377,,,0.0317072664894259,Buy
2020-07-22,67.12327605379254,69.17790491093652,66.7303565680096,68.88321685791016,3763300,,,,,,,,,,,,,,,,,,1.5402384491156358,,,0.010825645901111156,Flat
2020-07-23,68.80955078673237,69.07968257846653,68.33478107897302,68.75225067138672,2373100,,,,,,,,,,,,,,,,,,0.9375493467743217,,,0.002608032037355213,Flat
2020-07-24,69.04693601307403,69.49715564803192,67.63080197083183,67.76995849609375,2953100,,,-36.44216807392522,61.544729742429965,,,,,,,,,,,,,,-0.06521370067332011,,,0.027151184825032787,Buy
2020-07-27,67.53256828842997,67.64716851075447,66.37837230541982,66.5420913696289,4198700,,,-62.348961716369345,56.202920558268076,,22.365934595442223,24.340255962548888,1.403913607528741,,,,,,,,,-0.1690917492292482,-1.359572742937784,,,0.03150756384561732,Buy
2020-07-28,66.50934158955282,69.5626347267402,66.47659777964877,69.25157165527344,4851400,64.9117269960095,,-6.473689221676926,57.56239683708596,,30.605655862656185,19.28880932825826,1.5829840388393068,,,,,,,,,-0.020688635685866576,0.9232892635764668,,,0.0018929465870158224,Flat
2020-07-29,69.19428289540292,69.61994624871049,68.62946301111734,69.55445861816406,2501600,76.5550111209671,,-1.5123156990524467,63.77236311901954,,28.944438361566704,17.99776848574806,1.522043884777685,,,,,,,,,-0.03763936141623427,0.9615897995177889,,,-0.009488655342569574,Flat
2020-07-30,69.01418100090007,69.23520014774186,68.34294853739594,69.22701263427734,2828600,93.95521237921209,78.47398349872957,-10.148357941634345,58.17221442839179,,26.599295615048586,18.45567361894068,1.491077799090661,,,,,,,,,-0.3623403269725337,0.5915847925723463,,,0.0019040097103756855,Flat
2020-07-31,68.80134410203969,69.42345762591762,68.43298100067952,69.36615753173828,3292100,93.9282284853911,88.14615066185677,-6.554640903139919,59.16360710377477,,26.093741592037215,17.226790944186334,1.4425317886129796,,,,,,,,,-0.2950843340838535,0.4578196208527952,,,0.022912602435597913,Buy
