Date,Open,High,Low,Close,Volume,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MFI_14,ADX_14,DMP_14,DMN_14,ATRr_14,SMA_20,CMF_20,pctile_20,close_sma20_ratio,vol_zscore_20,vol_ma_ratio_20,bb_percent,bb_width,gap_over_atr,ret_z_5,vol_pctile_20,atr_rank,five_day_long_profit,five_day_class
2020-07-07,238.10375182434268,246.29878360993865,237.5169745825168,239.54583740234372,27887800,,,,,,,,,,,,,,,,,,,,,0.006803579301001339,Flat
2020-07-08,236.81083576981615,245.64238997815903,235.2991248747992,242.25099182128903,29791300,,,,,,,,,,,,,,,,,,,,,-0.019265370481418943,Flat
2020-07-09,243.6632570606068,245.18490802330976,237.93468962310945,243.16598510742188,22174900,,,,,,,,,,,,,,,,,,,,,-0.011325864954190237,Flat
2020-07-10,242.3603890344966,244.1505709685798,238.01423734148625,243.7328643798828,22982700,,,,,,,,,,,,,,,,,,,,,-0.020161082502753235,Sell
2020-07-13,245.6622747872609,248.7851419183328,237.11914662358635,237.69598388671875,24674900,,,,,,,,,,,,,,,,,,-1.395252392151984,,,0.036577179184548475,Buy
2020-07-14,235.46820057024456,239.01872946093565,230.76401232683585,238.4219970703125,23378100,,,,,,,,,,,,,,,,,,-0.9411474411412162,,,0.0008279500928128847,Flat
2020-07-15,240.23206907439447,243.4842317004785,236.75116561284403,238.968994140625,19133600,,,,,,,,,,,,,,,,,,-0.5046934116438736,,,0.007857120649461698,Flat
2020-07-16,236.7014417348952,240.44092123356472,235.0405552883238,239.61544799804688,18880700,,,,,,,,,,,,,,,,,,-0.030224094158516516,,,-0.03485480346560273,Sell
2020-07-17,239.68507840091067,242.82784074738308,236.5622111814638,240.7094573974609,18152400,,,,,,,,,,,,,,,,,,1.413171521624999,,,-0.03894854961742391,Sell
2020-07-20,238.75020720151468,244.7075306505498,234.3543249662479,244.0809631347656,20872200,,,,,,,,,,,,,,,,,,1.6555620752956233,,,-0.05166105859342054,Strong Sell
2020-07-21,244.8765813416523,245.5628190076878,238.7700828747417,240.43096923828125,19364200,,,,,,,,,,,,,,,,,,-0.16689555968820455,,,-0.042204298539141705,Sell
2020-07-22,238.9491050232413,240.58015636493275,236.82078174596663,238.5612335205078,15427900,,,,,,,,,,,,,,,,,,-1.0200368264631225,,,-0.0264574568511638,Sell
2020-07-23,238.3225440458704,241.09731466838585,230.48553376961488,231.33090209960935,21771800,,,,,,,,,,,,,,,,,,-1.6234596132439683,,,0.018723664805153757,Flat
2020-07-24,228.93406582610044,232.2160637750329,225.66200785310787,229.45123291015625,18325800,,,-83.61283965071574,36.553468618770204,,,,,,,,,,,,,,-1.1827363437559273,,,0.09595601340429576,Strong Buy
2020-07-27,230.19713506984925,233.66808352777457,229.5705675640307,232.2259979248047,13163100,,,-71.61288753859513,39.368792915662034,,12.751545143032835,27.90520480935633,7.196570874368478,,,,,,,,,0.1036468858174704,-0.4525276517590921,,,0.07386100679819868,Strong Buy
2020-07-28,233.349828130188,233.6780294213985,228.57601462022583,228.8644256591797,14170100,19.54122784074131,,-86.15058928846517,41.7467730200365,,11.758397415236605,27.250050691654994,6.973594918557264,,,,,,,,,0.16115507403401313,-0.8331215605553306,,,0.08086011190853112,Strong Buy
