Date,Open,High,Low,Close,Volume
2020-07-06,19.737384225963698,19.981056407803486,19.283652084204924,19.5693359375,2576400
2020-07-07,19.342473197966992,19.661766136117176,19.250045577846443,19.602949142456055,3190900
2020-07-08,19.577736952957206,19.703775172371753,19.39288335520109,19.644956588745117,3755600
2020-07-09,19.48531217930763,19.56933712998091,19.01477309659433,19.283653259277344,2886100
2020-07-10,19.233243287583218,19.846624495732375,19.233243287583218,19.804611206054688,3070800
2020-07-13,19.813013168700863,20.275148120435983,19.754196167859273,20.182722091674805,5628500
2020-07-14,20.23313182965457,20.384376427475946,19.838216626287537,19.95585060119629,5504800
2020-07-15,20.14070274420751,20.36756962432412,19.905434811620733,19.930641174316406,3111200
2020-07-16,19.94744932112503,20.300352872831656,19.880229673306758,20.03987693786621,1749500
2020-07-17,20.157510657393352,20.51041420448691,20.073485698058164,20.451597213745117,1867300
2020-07-20,20.350765804563324,20.35916846029148,19.930642634011825,19.95585060119629,2535900
2020-07-21,19.91383962926671,20.333962814671978,19.905436973241475,20.00626564025879,3085200
2020-07-22,19.972657041126347,20.85491510807582,19.770998100184833,20.703670501708984,3395300
2020-07-23,20.703668074147465,20.85491266278046,20.55242348551447,20.78769302368164,3559200
2020-07-24,20.905326421437646,21.266632572733375,20.510411252830202,20.619644165039062,2722200
2020-07-27,20.586033872091225,20.586033872091225,20.291947353389972,20.401180267333984,1422700
2020-07-28,20.30035404795042,20.854916575213608,20.29195139115638,20.728879928588867,1802500
2020-07-29,20.80449676513672,20.846508435414172,20.594435208464468,20.80449676513672,1764500
2020-07-30,20.618063300443232,20.762127104187577,20.406204860604582,20.753652572631836,1880900
2020-07-31,20.711284454674807,20.821450147746464,20.37231122635604,20.719758987426758,2575700
2020-08-03,20.64348645065538,20.668908428423645,20.14350041409276,20.321460723876953,2249500
2020-08-04,20.219773496143965,20.635015915746976,20.219773496143965,20.46552848815918,3290600
2020-08-05,20.846873774919867,21.29601269693331,20.321464058033072,20.643489837646484,3774900
2020-08-06,20.4994263766905,20.694335784654672,20.262144304156806,20.626541137695312,2846400
2020-08-07,20.490948684834006,21.253638749636302,20.490948684834006,20.97398567199707,3434000
2020-08-10,21.041778926603733,21.13499715181199,20.787549460483156,21.024829864501953,2771900
2020-08-11,21.143471691905823,21.143471691905823,20.482472816817477,20.584165573120117,2918400
2020-08-12,20.745178167650895,20.999409266819413,20.609588894635003,20.97398567199707,2890300
2020-08-13,20.81297582822956,20.93161767162054,20.53332270995747,20.6350154876709,2311100
2020-08-14,20.61806577319109,20.626540305763193,20.389258242799816,20.440105438232422,1504100
2020-08-17,20.44857582714252,20.58416671518617,20.296039108752694,20.30451202392578,1886800
2020-08-18,20.29603984457741,20.35535995104935,19.863848419258268,19.98248863220215,2159900
2020-08-19,20.016387989537723,20.016387989537723,19.7791059327173,19.863849639892578,1960100
2020-08-20,19.728258918441053,19.81300100309407,19.397758646158,19.465553283691406,3243300
2020-08-21,19.558775081685823,19.558775081685823,19.14353264905765,19.253698348999023,2795100
2020-08-24,19.27065035932204,19.533354465737187,19.05879184400449,19.516407012939453,3208400
2020-08-25,19.524878193469956,19.524878193469956,19.202852400348643,19.270647048950195,2197000
2020-08-26,19.14353102092012,19.16048008603943,18.719814091048228,18.80455780029297,2776800
2020-08-27,18.889299776219264,18.99946545668214,18.601172161037375,18.79608154296875,3324600
2020-08-28,18.855405588079098,18.974045825108526,18.52490686129597,18.940149307250977,2719900
2020-08-31,18.85540201418083,18.99946582456122,18.64354356458329,18.779132843017578,3110200
2020-09-01,18.685914056005682,18.685914056005682,18.05881325768288,18.12660789489746,3275200
2020-09-02,18.135084424843996,18.965569226319186,18.118135359584873,18.872352600097656,4552200
2020-09-03,19.033362454025742,19.380811800563905,18.77913295947282,18.999465942382812,3209300
2020-09-04,19.03335984135833,19.296065448200594,18.770655850867545,18.880823135375977,2861300
2020-09-08,18.906245880854073,18.92319494321451,18.457107042763294,18.618118286132812,3052000
2020-09-09,18.753716176336468,19.007947379598342,18.63507591795897,18.73676872253418,2647400
2020-09-10,18.63507119693172,18.736763975743976,18.524905501541,18.541852951049805,2584700
2020-09-11,18.56727335055065,18.753708193838374,18.448633142672247,18.677440643310547,2269100
2020-09-14,18.796082745055827,19.118106891608885,18.770659148083833,18.96556854248047,3856400
2020-09-15,19.007947379598342,19.168960313362295,18.643550453036266,18.73676872253418,3245200
2020-09-16,18.745236129510307,19.08420932194188,18.72828706580081,18.863876342773438,4725900
2020-09-17,18.796082023470134,19.01641500638013,18.63506914819904,18.999465942382812,2979100
2020-09-18,18.914726038584696,19.194379185313966,18.567278238598398,18.626598358154297,5579600
2020-09-21,18.49100825623446,18.931674291625583,18.19440605486151,18.813034057617188,3942800
2020-09-22,18.838450868303998,18.9401436240667,18.550323279386443,18.711336135864258,2580300
2020-09-23,18.974040875497362,19.08420816658792,18.296094531676946,18.31304359436035,3731500
2020-09-24,18.304571854792055,18.482532191055192,18.04186780853854,18.346942901611328,2134500
2020-09-25,18.22829969784477,18.81302942321163,18.194401572848864,18.762182235717773,2787700
2020-09-28,18.79608300629467,18.88082671436069,18.507955368681266,18.516429901123047,3639900
2020-09-29,18.618120375637172,18.753709657034715,18.313045300668566,18.60964584350586,2867600
2020-09-30,18.753712761344847,18.889303681538546,18.609648923969043,18.64354705810547,3854500
2020-10-01,18.668970658707785,18.719816243560423,18.338470316285647,18.64354705810547,6901400
2020-10-02,18.465581723761417,18.91472056549622,18.363888965125266,18.762182235717773,4624900
2020-10-05,18.78760723461965,18.855401873330365,18.516428679776787,18.635068893432617,4582500
2020-10-06,18.677441987210123,19.3214902617641,18.601172814842887,18.990991592407227,2544900
2020-10-07,19.00794462891013,19.084213817216355,18.626598687379015,18.6859188079834,4345500
2020-10-08,18.770654129313865,19.058781685885116,18.70285950520012,18.94861602783203,4468200
2020-10-09,18.99099175135714,19.15200462951913,18.829978873195145,19.058786392211914,2800300
2020-10-12,19.05878508527307,19.626565769628673,19.01641404377629,19.55877113342285,3341400
2020-10-13,19.36386687539162,19.601147356663457,19.279123153643653,19.584199905395508,3345700
2020-10-14,19.601144916105977,19.770632338498864,19.516402821261384,19.745208740234375,3167500
2020-10-15,19.58419366959793,19.923166832305387,19.44012987340332,19.821474075317383,2257900
2020-10-16,19.80452815217893,20.075706703195312,19.694360855608736,19.91469383239746,2100200
2020-10-19,20.18587680849415,20.211300409357086,19.79605796004124,19.88927459716797,2896900
2020-10-20,19.990968520096743,20.075712244769406,19.66046977186068,19.99944305419922,2354800
2020-10-21,19.897744930234374,20.160450567969644,19.77063018545855,19.98248863220215,2310700
2020-10-22,19.99095914241867,20.44009954104736,19.85536989308762,20.372304916381836,3059900
2020-10-23,20.507901455936068,20.651965286606558,20.338414025846575,20.601118087768555,2483700
2020-10-26,20.448581107061287,20.584172030115145,20.29604434928576,20.550273895263672,2611700
2020-10-27,20.558744430541992,20.779077415168285,20.457051662117657,20.558744430541992,3312400
2020-10-28,20.296035068834414,20.592635531402767,19.592665255805628,19.643510818481445,4575900
2020-10-29,19.532343135587997,19.865863356708488,19.22447731232043,19.634963989257812,3324200
2020-10-30,19.58365029930905,19.77179121823661,19.36985498680321,19.643512725830078,3603900
2020-11-02,19.857309817058756,20.182279634608996,19.626412098527616,20.05400276184082,3082900
2020-11-03,20.34476733038152,20.746702021749908,20.216488808911738,20.550010681152344,2863700
2020-11-04,20.48159197965247,20.823664159935284,20.148070176639013,20.22503662109375,4166500
2020-11-05,20.387521518401392,20.71248968188786,20.216484612695577,20.22503662109375,3431500
2020-11-06,20.19938316879092,20.396074477732842,19.83165494616887,19.857309341430664,3809400
2020-11-09,20.729600158172182,21.370986307736157,20.60132325448525,20.618427276611328,4572600
2020-11-10,20.72959730272387,21.482157861314757,20.618424436476793,21.43939781188965,4389600
2020-11-11,21.524913393896814,21.559119797721955,20.9775978836635,21.071666717529297,3018000
2020-11-12,20.960494935744368,20.960494935744368,20.25924649469288,20.413179397583008,2842600
2020-11-13,20.51580378759113,20.951946544039295,20.430285312205935,20.92629051208496,2518000
2020-11-16,21.311121111302676,21.311121111302676,20.883530400105695,21.054567337036133,3528000
2020-11-17,20.84932499024926,21.42229668077433,20.815118577225768,21.165742874145508,3132400
2020-11-18,21.413742170020672,21.482156613999404,20.464490332577864,20.490144729614258,2450000
2020-11-19,20.40463078364716,20.46449322670328,20.06255688424778,20.182283401489258,1795500
2020-11-20,20.156623466133485,20.52435169498255,20.09676103467041,20.438833236694336,2645100
2020-11-23,20.45593900686358,20.92628812104616,20.413180589621188,20.789459228515625,3207400
2020-11-24,20.969044185005234,21.627534124641773,20.815111302375524,21.32822036743164,3415100
2020-11-25,21.33677210941539,21.362426502114598,21.003250324167052,21.29401206970215,2049100
2020-11-27,21.18284426848895,21.191396278466275,20.823668005086837,20.96049690246582,880100
2020-11-30,20.83221959591993,20.9519444709354,20.5500097968627,20.695390701293945,3601200
2020-12-01,20.80656101473319,21.114426805448737,20.7723546108364,20.943389892578125,2108500
2020-12-02,20.87497839014626,21.122981785582486,20.789459921681043,21.054567337036133,1954100
2020-12-03,20.97760098530678,21.21705074087326,20.80656404750576,20.83222007751465,2566200
